case_id,faa_ors,faa_asn,usgs_pr_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3037196,06-022482,2010-WTW-8466-OE,2195,CA,Kern County,6029,Windstar,2012,23,46,Gamesa,G87-2.0,2000,67,87,5944.68,110.6,3,3,1/1/2012,NAIP,-118.30149,34.996296
3036664,06-021914,2010-WTW-206-OE,2463,CA,Kern County,6029,Windstar,2012,23,46,Gamesa,G87-2.0,2000,67,87,5944.68,110.6,3,3,1/1/2012,NAIP,-118.27059,35.032696
3036609,06-021805,2010-WTW-188-OE,2637,CA,Kern County,6029,Windstar,2012,37,74,Gamesa,G80-2.0,2000,67,80,5026.55,107,3,3,7/31/2016,Digital Globe,-118.36069,35.062897
3037194,06-022476,2010-WTW-8464-OE,2189,CA,Kern County,6029,Windstar,2012,23,46,Gamesa,G87-2.0,2000,67,87,5944.68,110.6,3,3,1/1/2012,NAIP,-118.30669,34.995895
3036670,06-021891,2010-WTW-212-OE,2396,CA,Kern County,6029,Windstar,2012,37,74,Gamesa,G80-2.0,2000,67,80,5026.55,107,3,3,1/1/2012,NAIP,-118.28409,35.025394
3036666,06-021909,2010-WTW-208-OE,2420,CA,Kern County,6029,Windstar,2012,23,46,Gamesa,G87-2.0,2000,67,87,5944.68,110.6,3,3,1/1/2012,NAIP,-118.27069,35.027496
3037198,06-022481,2010-WTW-8468-OE,2193,CA,Kern County,6029,Windstar,2012,23,46,Gamesa,G87-2.0,2000,67,87,5944.68,110.6,3,3,1/1/2012,NAIP,-118.30408,34.996094
3037192,06-022499,2010-WTW-8462-OE,2208,CA,Kern County,6029,Windstar,2012,23,46,Gamesa,G87-2.0,2000,67,87,5944.68,110.6,3,3,1/1/2012,NAIP,-118.29059,34.997696
3036665,06-021910,2010-WTW-207-OE,2436,CA,Kern County,6029,Windstar,2012,23,46,Gamesa,G87-2.0,2000,67,87,5944.68,110.6,3,3,1/1/2012,NAIP,-118.27069,35.029194
3036621,06-021788,2010-WTW-198-OE,2625,CA,Kern County,6029,Windstar,2012,37,74,Gamesa,G80-2.0,2000,67,80,5026.55,107,3,3,1/1/2012,NAIP,-118.37649,35.060295
3036614,06-021790,2010-WTW-193-OE,2657,CA,Kern County,6029,Windstar,2012,37,74,Gamesa,G80-2.0,2000,67,80,5026.55,107,3,3,1/1/2012,NAIP,-118.37469,35.065796
3037094,06-021808,2010-WTW-7227-OE,2624,CA,Kern County,6029,Windstar,2012,37,74,Gamesa,G80-2.0,2000,67,80,5026.55,107,3,3,7/31/2016,Digital Globe,-118.36055,35.059937
3036608,06-021796,2010-WTW-187-OE,2632,CA,Kern County,6029,Windstar,2012,37,74,Gamesa,G80-2.0,2000,67,80,5026.55,107,3,3,1/1/2012,NAIP,-118.36139,35.061596
3036631,06-021789,2010-WTW-199-OE,2613,CA,Kern County,6029,Windstar,2012,37,74,Gamesa,G80-2.0,2000,67,80,5026.55,107,3,3,1/1/2012,NAIP,-118.37609,35.058296
3036599,06-021911,2010-WTW-177-OE,2452,CA,Kern County,6029,Windstar,2012,23,46,Gamesa,G87-2.0,2000,67,87,5944.68,110.6,3,3,7/31/2016,Digital Globe,-118.27065,35.030964
3037092,06-021825,2010-WTW-7225-OE,2611,CA,Kern County,6029,Windstar,2012,37,74,Gamesa,G80-2.0,2000,67,80,5026.55,107,3,3,7/31/2016,Digital Globe,-118.35622,35.057995
3033110,06-020976,2009-WTW-3658-OE,2485,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,7/31/2016,Digital Globe,-118.36202,35.035137
3036469,06-021029,2010-WTW-16697-OE,2531,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.36369,35.043694
3036510,06-021220,2010-WTW-16743-OE,2433,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.36209,35.028996
3036465,06-021189,2010-WTW-16690-OE,2585,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37019,35.052494
3036502,06-021171,2010-WTW-16735-OE,2400,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37539,35.025696
3036487,06-021118,2010-WTW-16716-OE,2457,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.38121,35.03186
3036468,06-021190,2010-WTW-16695-OE,2606,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.34729,35.057693
3036448,06-021115,2010-WTW-16667-OE,2566,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.39689,35.049496
3035735,06-038725,2010-WTW-11326-OE,-9999,CA,Alameda County,6001,unknown Alameda County,2011,6,-9999,missing,missing,-9999,-9999,-9999,-9999,9.1,1,3,8/29/2017,Digital Globe,-122.25169,37.73238
3035702,06-038728,2010-WTW-11238-OE,-9999,CA,Alameda County,6001,unknown Alameda County,2011,6,-9999,missing,missing,-9999,-9999,-9999,-9999,9.1,1,3,8/29/2017,Digital Globe,-122.25173,37.732407
3035734,06-038726,2010-WTW-11325-OE,-9999,CA,Alameda County,6001,unknown Alameda County,2011,6,-9999,missing,missing,-9999,-9999,-9999,-9999,9.1,1,3,8/29/2017,Digital Globe,-122.25172,37.732388
3035732,06-038729,2010-WTW-11323-OE,-9999,CA,Alameda County,6001,unknown Alameda County,2011,6,-9999,missing,missing,-9999,-9999,-9999,-9999,9.1,1,3,8/29/2017,Digital Globe,-122.25177,37.732441
3035733,06-038727,2010-WTW-11324-OE,-9999,CA,Alameda County,6001,unknown Alameda County,2011,6,-9999,missing,missing,-9999,-9999,-9999,-9999,9.1,1,3,8/29/2017,Digital Globe,-122.25175,37.732418
3048564,06-021159,2013-WTW-8505-OE,2599,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.35159,35.055496
3036521,06-020909,2010-WTW-16757-OE,2390,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.35349,35.024895
3033113,06-020900,2009-WTW-3676-OE,2449,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,2,3,1/1/2012,NAIP,-118.35818,35.030697
3048511,06-021180,2013-WTW-8456-OE,2466,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37209,35.032795
3036493,06-020986,2010-WTW-16723-OE,2493,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.36929,35.035694
3036496,06-021337,2010-WTW-16726-OE,2513,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.36629,35.037796
3036505,06-021161,2010-WTW-16738-OE,2416,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37218,35.027096
3036506,06-021157,2010-WTW-16739-OE,2421,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.36869,35.027496
3028875,06-020489,2008-WTW-5529-OE,2685,CA,Kern County,6029,unknown Kern County,2009,5,-9999,missing,missing,-9999,-9999,-9999,-9999,33.8,1,3,missing,Bing Maps Aerial,-118.41009,35.704796
3033196,06-021178,2009-WTW-3895-OE,2443,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,7/31/2016,Digital Globe,-118.38188,35.030018
3036522,06-021173,2010-WTW-16758-OE,2394,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.34869,35.025295
3036488,06-021114,2010-WTW-16717-OE,2462,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.38049,35.032696
3076245,06-172904,2016-WTW-5332-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.27573,32.763577
3081878,06-172905,2016-WTW-5331-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.27962,32.765369
3077834,06-172757,2016-WTW-5344-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.28028,32.729
3081921,06-173349,2016-WTW-5323-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.30653,32.774254
3081778,06-173397,2016-WTW-5315-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.31918,32.787563
3082213,06-172906,2016-WTW-5330-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.28052,32.767384
3081887,06-173292,2016-WTW-5301-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.28043,32.742283
3081870,06-173295,2016-WTW-5334-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.29908,32.760899
3082225,06-173486,2016-WTW-5311-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.32725,32.785423
3075957,06-165266,2016-WTW-5348-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.27502,32.720901
3082299,06-173401,2016-WTW-5312-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.32455,32.793793
3077359,06-172756,2016-WTW-5354-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.25114,32.72707
3076110,06-172806,2016-WTW-5340-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.28192,32.739479
3081799,06-173354,2016-WTW-5307-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.33306,32.780209
3082329,06-173483,2016-WTW-5309-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.32941,32.78981
3082061,06-173357,2016-WTW-5305-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.33925,32.784554
3082174,06-172935,2016-WTW-5339-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.28109,32.745228
3082115,06-173396,2016-WTW-5326-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.29079,32.771351
3081861,06-172907,2016-WTW-5338-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.28423,32.749065
3082287,06-172936,2016-WTW-5329-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.28511,32.767395
3036491,06-020988,2010-WTW-16721-OE,2480,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37189,35.034595
3077394,06-172834,2016-WTW-5337-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.28617,32.750587
3077860,06-172805,2016-WTW-5341-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.28269,32.736179
3081976,06-173395,2016-WTW-5316-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.31738,32.785416
3081790,06-173355,2016-WTW-5308-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.33311,32.777653
3077779,06-172835,2016-WTW-5351-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.26427,32.735565
3082025,06-173400,2016-WTW-5320-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.29752,32.777542
3077383,06-172760,2016-WTW-5343-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.28133,32.731361
3077050,06-172804,2016-WTW-5342-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.28197,32.73394
3077605,06-172759,2016-WTW-5353-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.25421,32.726929
3082152,06-173293,2016-WTW-5335-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.29851,32.758354
3081885,06-173348,2016-WTW-5322-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.31725,32.773628
3081831,06-173399,2016-WTW-5314-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.32078,32.789234
3077997,06-172755,2016-WTW-5345-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.2788,32.727028
3081828,06-172908,2016-WTW-5300-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.28288,32.747116
3081827,06-173488,2016-WTW-5302-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.33604,32.80608
3077241,06-172754,2016-WTW-5346-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.27728,32.725357
3082330,06-173394,2016-WTW-5317-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.31357,32.783554
3082259,06-173402,2016-WTW-5313-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.32269,32.791683
3082051,06-173398,2016-WTW-5321-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.29447,32.776768
3081867,06-173351,2016-WTW-5298-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.30018,32.772335
3082118,06-173352,2016-WTW-5325-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.2968,32.772171
3081881,06-173484,2016-WTW-5310-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.32823,32.787628
3081838,06-172934,2016-WTW-5350-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.26366,32.738239
3082089,06-173358,2016-WTW-5299-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.29444,32.771603
3081882,06-173356,2016-WTW-5328-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.28551,32.769958
3082054,06-173403,2016-WTW-5319-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.30055,32.778614
3081958,06-173393,2016-WTW-5327-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.28845,32.770554
3077368,06-165278,2016-WTW-5347-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.27644,32.722862
3082271,06-173490,2016-WTW-5303-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.33769,32.808048
3082001,06-173350,2016-WTW-5324-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.30333,32.772964
3081883,06-173353,2016-WTW-5306-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.33485,32.782314
3082076,06-173487,2016-WTW-5304-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.33897,32.810207
3081886,06-173294,2016-WTW-5333-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.29875,32.763645
3077730,06-165265,2016-WTW-5349-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.27334,32.718918
3081880,06-173485,2016-WTW-5318-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.30619,32.778351
3082217,06-173489,2017-WTW-5317-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/5/2018,Digital Globe,-116.33205,32.775333
3075934,06-172758,2016-WTW-5352-OE,-9999,CA,San Diego County,6073,unknown San Diego County,2017,57,-9999,missing,missing,-9999,-9999,-9999,-9999,133.5,0,3,1/2/2018,Digital Globe,-116.25517,32.729149
3048567,06-021016,2013-WTW-8508-OE,2560,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.35649,35.047894
3048566,06-021090,2013-WTW-8507-OE,2540,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.36159,35.044796
3006652,missing,missing,15223,CA,Riverside County,6065,unknown San Gorgonio Pass 8,2002,1,-9999,missing,missing,-9999,-9999,-9999,-9999,-9999,1,3,10/15/2017,Digital Globe,-116.63052,33.922626
3078160,06-020946,2013-WTW-8513-OE,2471,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,2,3,11/28/2017,Digital Globe,-118.35534,35.033531
3036472,06-021032,2010-WTW-16700-OE,2547,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.35959,35.045994
3036501,06-021185,2010-WTW-16734-OE,2406,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37688,35.026096
3036459,06-021093,2010-WTW-16682-OE,2549,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37868,35.046494
3036489,06-021169,2010-WTW-16718-OE,2472,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.3797,35.033554
3036476,06-021139,2010-WTW-16705-OE,2354,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.39189,35.019196
3078136,06-021094,2010-WTW-16681-OE,2545,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,2,3,11/23/2017,Digital Globe,-118.37973,35.045631
3036514,06-020954,2010-WTW-16747-OE,2468,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.35689,35.032993
3033197,06-021087,2009-WTW-3897-OE,2364,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,11/9/2016,Digital Globe,-118.36139,35.020676
3036454,06-021099,2010-WTW-16674-OE,2584,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.38889,35.052197
3036451,06-021111,2010-WTW-16670-OE,2571,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.39329,35.050396
3036457,06-021096,2010-WTW-16679-OE,2530,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.38148,35.043694
3036466,06-021158,2010-WTW-16693-OE,2603,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.34959,35.056793
3036484,06-021175,2010-WTW-16713-OE,2423,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.38436,35.027653
3048568,06-021172,2013-WTW-8509-OE,2518,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37399,35.038593
3036481,06-021144,2010-WTW-16710-OE,2397,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.38789,35.025394
3033111,06-021160,2009-WTW-3668-OE,2422,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,2,3,1/1/2012,NAIP,-118.37099,35.027596
3036473,06-021088,2010-WTW-16701-OE,2551,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.35849,35.046696
3036461,06-021110,2010-WTW-16685-OE,2561,CA,Kern County,6029,Alta I,2010,100,150,GE Wind,GE1.5-77,1500,80,77,4656.63,118.6,3,3,1/1/2012,NAIP,-118.37579,35.048294
3007252,missing,missing,3026,CA,Kern County,6029,unknown Tehachapi Wind Resource Area 3,2005,59,-9999,missing,missing,-9999,-9999,-9999,-9999,-9999,1,3,1/1/2012,NAIP,-118.30968,35.049793
3003981,missing,missing,3067,CA,Kern County,6029,unknown Tehachapi Wind Resource Area 3,2005,59,-9999,missing,missing,-9999,-9999,-9999,-9999,-9999,1,3,1/1/2012,NAIP,-118.30109,35.047497
3004082,missing,missing,3981,CA,Kern County,6029,unknown Tehachapi Wind Resource Area 3,2005,59,-9999,missing,missing,-9999,-9999,-9999,-9999,-9999,1,3,1/1/2012,NAIP,-118.27839,35.051895
3009789,missing,missing,3089,CA,Kern County,6029,unknown Tehachapi Wind Resource Area 3,2005,59,-9999,missing,missing,-9999,-9999,-9999,-9999,-9999,1,3,1/1/2012,NAIP,-118.29839,35.049496
